time,T_set
2019-09-14T20:20:02Z,17.5
2019-09-14T20:35:02Z,17.5
2019-09-14T20:50:02Z,17.5
2019-09-14T21:05:02Z,17.5
2019-09-14T21:20:02Z,17.5
2019-09-14T21:35:02Z,17.5
2019-09-14T21:50:02Z,17.5
2019-09-14T22:05:02Z,17.5
2019-09-14T22:20:02Z,17.5
2019-09-14T22:35:02Z,17.5
2019-09-14T22:50:02Z,17.5
2019-09-14T23:05:02Z,17.5
2019-09-14T23:20:02Z,17.5
2019-09-14T23:35:02Z,17.5
2019-09-14T23:50:02Z,17.5
2019-09-15T00:05:02Z,17.5
2019-09-15T00:20:02Z,17.5
2019-09-15T00:35:02Z,17.5
2019-09-15T00:50:02Z,17.5
2019-09-15T01:05:02Z,17.5
2019-09-15T01:20:02Z,17.5
2019-09-15T01:35:02Z,17.5
2019-09-15T01:50:02Z,17.5
2019-09-15T02:05:02Z,17.5
2019-09-15T02:20:02Z,17.5
2019-09-15T02:35:02Z,17.5
2019-09-15T02:50:02Z,17.5
2019-09-15T03:05:02Z,17.5
2019-09-15T03:20:02Z,17.5
2019-09-15T03:35:02Z,17.5
2019-09-15T03:50:02Z,17.5
2019-09-15T04:05:02Z,17.5
2019-09-15T04:20:02Z,17.5
2019-09-15T04:35:02Z,17.5
2019-09-15T04:50:02Z,17.5
2019-09-15T05:05:02Z,17.5
2019-09-15T05:20:02Z,17.5
2019-09-15T05:35:02Z,17.5
2019-09-15T05:50:02Z,17.5
2019-09-15T06:05:02Z,17.5
2019-09-15T06:20:02Z,17.5
2019-09-15T06:35:02Z,17.5
2019-09-15T06:50:02Z,17.5
2019-09-15T07:05:02Z,17.5
2019-09-15T07:20:02Z,17.5
2019-09-15T07:35:02Z,17.5
2019-09-15T07:50:02Z,17.5
2019-09-15T08:05:02Z,17.5
2019-09-15T08:20:02Z,17.5
2019-09-15T08:35:02Z,17.5
2019-09-15T08:50:02Z,17.5
2019-09-15T09:05:02Z,17.5
2019-09-15T09:20:02Z,17.5
2019-09-15T09:35:02Z,17.5
2019-09-15T09:50:02Z,17.5
2019-09-15T10:05:02Z,17.5
2019-09-15T10:20:02Z,17.5
2019-09-15T10:35:02Z,17.5
2019-09-15T10:50:02Z,17.5
2019-09-15T11:05:02Z,17.5
2019-09-15T11:20:02Z,17.5
2019-09-15T11:35:02Z,17.5
2019-09-15T11:50:02Z,17.5
2019-09-15T12:05:02Z,17.5
2019-09-15T12:20:02Z,17.5
2019-09-15T12:35:02Z,17.5
2019-09-15T12:50:02Z,17.5
2019-09-15T13:05:02Z,17.5
2019-09-15T13:20:02Z,17.5
2019-09-15T13:35:02Z,17.5
2019-09-15T13:50:02Z,17.5
2019-09-15T14:05:02Z,17.5
2019-09-15T14:20:02Z,17.5
2019-09-15T14:35:02Z,17.5
2019-09-15T14:50:02Z,17.5
2019-09-15T15:05:02Z,17.5
2019-09-15T15:20:02Z,17.5
2019-09-15T15:35:02Z,17.5
2019-09-15T15:50:02Z,17.5
2019-09-15T16:05:02Z,17.5
2019-09-15T16:20:02Z,17.5
2019-09-15T16:35:02Z,17.5
2019-09-15T16:50:02Z,17.5
2019-09-15T17:05:02Z,17.5
2019-09-15T17:20:02Z,17.5
2019-09-15T17:35:02Z,17.5
2019-09-15T17:50:02Z,17.5
2019-09-15T18:05:02Z,17.5
2019-09-15T18:20:02Z,17.5
2019-09-15T18:35:02Z,17.5
2019-09-15T18:50:02Z,17.5
2019-09-15T19:05:02Z,17.5
2019-09-15T19:20:02Z,17.5
2019-09-15T19:35:02Z,17.5
2019-09-15T19:50:02Z,17.5
2019-09-15T20:05:02Z,17.5
2019-09-15T20:20:02Z,17.5
2019-09-15T20:35:02Z,17.5
2019-09-15T20:50:02Z,17.5
2019-09-15T21:05:02Z,17.5
2019-09-15T21:20:02Z,17.5
2019-09-15T21:35:02Z,17.5
2019-09-15T21:50:02Z,17.5
2019-09-15T22:05:02Z,17.5
2019-09-15T22:20:02Z,17.5
2019-09-15T22:35:02Z,17.5
2019-09-15T22:50:02Z,17.5
2019-09-15T23:05:02Z,17.5
2019-09-15T23:20:02Z,17.5
2019-09-15T23:35:02Z,17.5
2019-09-15T23:50:02Z,17.5
2019-09-16T00:05:02Z,17.5
2019-09-16T00:20:02Z,17.5
2019-09-16T00:35:02Z,17.5
2019-09-16T00:50:02Z,17.5
2019-09-16T01:05:02Z,17.5
2019-09-16T01:20:02Z,17.5
2019-09-16T01:35:02Z,17.5
2019-09-16T01:50:02Z,17.5
2019-09-16T02:05:02Z,17.5
2019-09-16T02:20:02Z,17.5
2019-09-16T02:35:02Z,17.5
2019-09-16T02:50:02Z,17.5
2019-09-16T03:05:02Z,17.5
2019-09-16T03:20:02Z,17.5
2019-09-16T03:35:02Z,17.5
2019-09-16T03:50:02Z,17.5
2019-09-16T04:05:02Z,17.5
2019-09-16T04:20:02Z,17.5
2019-09-16T04:32:43Z,22
2019-09-16T04:35:02Z,22
2019-09-16T04:50:02Z,22
2019-09-16T05:05:02Z,22
2019-09-16T05:20:02Z,22
2019-09-16T05:35:02Z,22
2019-09-16T05:50:02Z,22
2019-09-16T06:05:02Z,22
2019-09-16T06:20:02Z,22
2019-09-16T06:35:02Z,22
2019-09-16T06:50:02Z,22
2019-09-16T07:05:02Z,22
2019-09-16T07:20:02Z,22
2019-09-16T07:35:02Z,22
2019-09-16T07:50:02Z,22
2019-09-16T08:05:02Z,22
2019-09-16T08:20:02Z,22
2019-09-16T08:35:02Z,22
2019-09-16T08:50:02Z,22
2019-09-16T09:05:02Z,22
2019-09-16T09:20:02Z,22
2019-09-16T09:35:02Z,22
2019-09-16T09:50:02Z,22
2019-09-16T10:05:02Z,22
2019-09-16T10:20:02Z,22
2019-09-16T10:35:02Z,22
2019-09-16T10:50:02Z,22
2019-09-16T11:05:02Z,22
2019-09-16T11:20:02Z,22
2019-09-16T11:35:02Z,22
2019-09-16T11:50:02Z,22
2019-09-16T12:05:02Z,22
2019-09-16T12:20:02Z,22
2019-09-16T12:35:02Z,22
2019-09-16T12:50:02Z,22
2019-09-16T13:05:02Z,22
2019-09-16T13:20:02Z,22
2019-09-16T13:35:02Z,22
2019-09-16T13:50:02Z,22
2019-09-16T14:05:02Z,22
2019-09-16T14:20:02Z,22
2019-09-16T14:35:02Z,22
2019-09-16T14:50:02Z,22
2019-09-16T15:05:02Z,22
2019-09-16T15:20:02Z,22
2019-09-16T15:30:18Z,17.5
2019-09-16T15:35:02Z,17.5
2019-09-16T15:50:02Z,17.5
2019-09-16T16:05:02Z,17.5
2019-09-16T16:20:02Z,17.5
2019-09-16T16:35:02Z,17.5
2019-09-16T16:50:02Z,17.5
2019-09-16T17:05:02Z,17.5
2019-09-16T17:20:02Z,17.5
2019-09-16T17:35:02Z,17.5
2019-09-16T17:50:02Z,17.5
2019-09-16T18:05:02Z,17.5
2019-09-16T18:20:02Z,17.5
2019-09-16T18:35:02Z,17.5
2019-09-16T18:50:02Z,17.5
2019-09-16T19:05:02Z,17.5
2019-09-16T19:20:02Z,17.5
2019-09-16T19:35:02Z,17.5
2019-09-16T19:50:02Z,17.5
2019-09-16T20:05:02Z,17.5
2019-09-16T20:20:02Z,17.5
2019-09-16T20:35:02Z,17.5
2019-09-16T20:50:02Z,17.5
2019-09-16T21:05:02Z,17.5
2019-09-16T21:20:02Z,17.5
2019-09-16T21:35:02Z,17.5
2019-09-16T21:50:03Z,17.5
2019-09-16T22:05:03Z,17.5
2019-09-16T22:20:03Z,17.5
2019-09-16T22:35:03Z,17.5
2019-09-16T22:50:03Z,17.5
2019-09-16T23:05:03Z,17.5
2019-09-16T23:20:03Z,17.5
2019-09-16T23:35:03Z,17.5
2019-09-16T23:50:03Z,17.5
2019-09-17T00:05:03Z,17.5
2019-09-17T00:20:03Z,17.5
2019-09-17T00:35:03Z,17.5
2019-09-17T00:50:03Z,17.5
2019-09-17T01:05:03Z,17.5
2019-09-17T01:20:03Z,17.5
2019-09-17T01:35:03Z,17.5
2019-09-17T01:50:03Z,17.5
2019-09-17T02:05:03Z,17.5
2019-09-17T02:20:03Z,17.5
2019-09-17T02:35:03Z,17.5
2019-09-17T02:50:03Z,17.5
2019-09-17T03:05:03Z,17.5
2019-09-17T03:20:03Z,17.5
2019-09-17T03:35:03Z,17.5
2019-09-17T03:50:03Z,17.5
2019-09-17T04:05:03Z,17.5
2019-09-17T04:20:03Z,17.5
2019-09-17T04:32:12Z,22
2019-09-17T04:35:03Z,22
2019-09-17T04:50:03Z,22
2019-09-17T05:05:03Z,22
2019-09-17T05:20:03Z,22
2019-09-17T05:35:03Z,22
2019-09-17T05:50:03Z,22
2019-09-17T06:05:03Z,22
2019-09-17T06:20:03Z,22
2019-09-17T06:35:03Z,22
2019-09-17T06:50:03Z,22
2019-09-17T07:05:03Z,22
2019-09-17T07:20:03Z,22
2019-09-17T07:35:03Z,22
2019-09-17T07:50:03Z,22
2019-09-17T08:05:03Z,22
2019-09-17T08:20:03Z,22
2019-09-17T08:35:03Z,22
2019-09-17T08:50:03Z,22
2019-09-17T09:05:03Z,22
2019-09-17T09:20:03Z,22
2019-09-17T09:35:03Z,22
2019-09-17T09:50:03Z,22
2019-09-17T10:05:03Z,22
2019-09-17T10:20:03Z,22
2019-09-17T10:35:03Z,22
2019-09-17T10:50:03Z,22
2019-09-17T11:05:03Z,22
2019-09-17T11:20:03Z,22
2019-09-17T11:35:03Z,22
2019-09-17T11:50:03Z,22
2019-09-17T12:05:03Z,22
2019-09-17T12:20:03Z,22
2019-09-17T12:35:03Z,22
2019-09-17T12:50:03Z,22
2019-09-17T13:05:03Z,22
2019-09-17T13:20:03Z,22
2019-09-17T13:33:38Z,22
2019-09-17T13:48:38Z,22
2019-09-17T14:03:38Z,22
2019-09-17T14:18:38Z,22
2019-09-17T14:33:38Z,22
2019-09-17T14:48:38Z,22
2019-09-17T15:03:38Z,22
2019-09-17T15:18:38Z,22
2019-09-17T15:30:16Z,17.5
2019-09-17T15:33:38Z,17.5
2019-09-17T15:48:38Z,17.5
2019-09-17T16:03:38Z,17.5
2019-09-17T16:18:38Z,17.5
2019-09-17T16:33:38Z,17.5
2019-09-17T16:48:38Z,17.5
2019-09-17T17:03:38Z,17.5
2019-09-17T17:18:38Z,17.5
2019-09-17T17:33:38Z,17.5
2019-09-17T17:48:38Z,17.5
2019-09-17T18:03:38Z,17.5
2019-09-17T18:18:38Z,17.5
2019-09-17T18:33:38Z,17.5
2019-09-17T18:48:38Z,17.5
2019-09-17T19:03:38Z,17.5
2019-09-17T19:18:38Z,17.5
2019-09-17T19:33:38Z,17.5
2019-09-17T19:48:38Z,17.5
2019-09-17T20:03:38Z,17.5
2019-09-17T20:18:38Z,17.5
2019-09-17T20:33:38Z,17.5
2019-09-17T20:48:38Z,17.5
2019-09-17T21:03:38Z,17.5
2019-09-17T21:18:39Z,17.5
2019-09-17T21:33:39Z,17.5
2019-09-17T21:48:39Z,17.5
2019-09-17T22:03:39Z,17.5
2019-09-17T22:18:39Z,17.5
2019-09-17T22:33:39Z,17.5
2019-09-17T22:48:39Z,17.5
2019-09-17T23:03:39Z,17.5
2019-09-17T23:18:39Z,17.5
2019-09-17T23:33:39Z,17.5
2019-09-17T23:48:39Z,17.5
2019-09-18T00:03:39Z,17.5
2019-09-18T00:18:39Z,17.5
2019-09-18T00:33:39Z,17.5
2019-09-18T00:48:39Z,17.5
2019-09-18T01:03:39Z,17.5
2019-09-18T01:18:39Z,17.5
2019-09-18T01:33:39Z,17.5
2019-09-18T01:48:39Z,17.5
2019-09-18T02:03:39Z,17.5
2019-09-18T02:18:39Z,17.5
2019-09-18T02:33:39Z,17.5
2019-09-18T02:48:39Z,17.5
2019-09-18T03:03:39Z,17.5
2019-09-18T03:18:39Z,17.5
2019-09-18T03:33:39Z,17.5
2019-09-18T03:48:39Z,17.5
2019-09-18T04:03:39Z,17.5
2019-09-18T04:18:39Z,17.5
2019-09-18T04:32:41Z,22
2019-09-18T04:33:39Z,22
2019-09-18T04:48:39Z,22
2019-09-18T05:03:39Z,22
2019-09-18T05:18:39Z,22
2019-09-18T05:33:39Z,22
2019-09-18T05:48:39Z,22
2019-09-18T06:03:39Z,22
2019-09-18T06:18:39Z,22
2019-09-18T06:33:39Z,22
2019-09-18T06:48:39Z,22
2019-09-18T07:03:39Z,22
2019-09-18T07:18:39Z,22
2019-09-18T07:33:39Z,22
2019-09-18T07:48:39Z,22
2019-09-18T08:03:39Z,22
2019-09-18T08:18:39Z,22
2019-09-18T08:33:39Z,22
2019-09-18T08:48:39Z,22
2019-09-18T09:03:39Z,22
2019-09-18T09:18:39Z,22
2019-09-18T09:33:39Z,22
2019-09-18T09:48:39Z,22
2019-09-18T10:03:39Z,22
2019-09-18T10:18:39Z,22
2019-09-18T10:33:39Z,22
2019-09-18T10:48:39Z,22
2019-09-18T11:03:39Z,22
2019-09-18T11:18:39Z,22
2019-09-18T11:33:39Z,22
2019-09-18T11:48:39Z,22
2019-09-18T12:03:39Z,22
2019-09-18T12:18:39Z,22
2019-09-18T12:33:39Z,22
2019-09-18T12:48:39Z,22
2019-09-18T13:03:39Z,22
2019-09-18T13:18:39Z,22
2019-09-18T13:33:39Z,22
2019-09-18T13:48:39Z,22
2019-09-18T14:03:39Z,22
2019-09-18T14:18:39Z,22
2019-09-18T14:33:39Z,22
2019-09-18T14:48:39Z,22
2019-09-18T15:03:39Z,22
2019-09-18T15:18:39Z,22
2019-09-18T15:30:14Z,17.5
2019-09-18T15:33:39Z,17.5
2019-09-18T15:48:39Z,17.5
2019-09-18T16:03:39Z,17.5
2019-09-18T16:18:39Z,17.5
2019-09-18T16:33:39Z,17.5
2019-09-18T16:48:39Z,17.5
2019-09-18T17:03:39Z,17.5
2019-09-18T17:18:39Z,17.5
2019-09-18T17:33:39Z,17.5
2019-09-18T17:48:39Z,17.5
2019-09-18T18:03:39Z,17.5
2019-09-18T18:18:39Z,17.5
2019-09-18T18:33:40Z,17.5
2019-09-18T18:48:40Z,17.5
2019-09-18T19:03:40Z,17.5
2019-09-18T19:18:40Z,17.5
2019-09-18T19:33:40Z,17.5
2019-09-18T19:48:40Z,17.5
2019-09-18T20:03:40Z,17.5
2019-09-18T20:18:40Z,17.5
2019-09-18T20:33:40Z,17.5
2019-09-18T20:48:40Z,17.5
2019-09-18T21:03:40Z,17.5
2019-09-18T21:18:40Z,17.5
2019-09-18T21:33:40Z,17.5
2019-09-18T21:48:40Z,17.5
2019-09-18T22:03:40Z,17.5
2019-09-18T22:18:40Z,17.5
2019-09-18T22:33:40Z,17.5
2019-09-18T22:48:40Z,17.5
2019-09-18T23:03:40Z,17.5
2019-09-18T23:18:40Z,17.5
2019-09-18T23:33:40Z,17.5
2019-09-18T23:48:40Z,17.5
2019-09-19T00:03:40Z,17.5
2019-09-19T00:18:40Z,17.5
2019-09-19T00:33:40Z,17.5
2019-09-19T00:48:40Z,17.5
2019-09-19T01:03:40Z,17.5
2019-09-19T01:18:40Z,17.5
2019-09-19T01:33:40Z,17.5
2019-09-19T01:48:40Z,17.5
2019-09-19T02:03:40Z,17.5
2019-09-19T02:18:40Z,17.5
2019-09-19T02:33:40Z,17.5
2019-09-19T02:48:40Z,17.5
2019-09-19T03:03:40Z,17.5
2019-09-19T03:18:40Z,17.5
2019-09-19T03:33:40Z,17.5
2019-09-19T03:48:40Z,17.5
2019-09-19T04:03:40Z,17.5
2019-09-19T04:18:40Z,17.5
2019-09-19T04:32:07Z,22
2019-09-19T04:33:40Z,22
2019-09-19T04:48:40Z,22
2019-09-19T05:03:40Z,22
2019-09-19T05:18:40Z,22
2019-09-19T05:33:40Z,22
2019-09-19T05:48:40Z,22
2019-09-19T06:03:40Z,22
2019-09-19T06:18:40Z,22
2019-09-19T06:33:40Z,22
2019-09-19T06:48:40Z,22
2019-09-19T07:03:40Z,22
2019-09-19T07:18:40Z,22
2019-09-19T07:33:40Z,22
2019-09-19T07:48:40Z,22
2019-09-19T08:03:40Z,22
2019-09-19T08:18:40Z,22
2019-09-19T08:33:40Z,22
2019-09-19T08:48:40Z,22
2019-09-19T09:03:40Z,22
2019-09-19T09:18:40Z,22
2019-09-19T09:33:40Z,22
2019-09-19T09:48:40Z,22
2019-09-19T10:03:40Z,22
2019-09-19T10:18:40Z,22
2019-09-19T10:33:40Z,22
2019-09-19T10:48:40Z,22
2019-09-19T11:03:40Z,22
2019-09-19T11:18:40Z,22
2019-09-19T11:33:40Z,22
2019-09-19T11:48:40Z,22
2019-09-19T12:03:40Z,22
2019-09-19T12:18:40Z,22
2019-09-19T12:33:40Z,22
2019-09-19T12:48:40Z,22
2019-09-19T13:03:40Z,22
2019-09-19T13:18:40Z,22
2019-09-19T13:33:40Z,22
2019-09-19T13:48:40Z,22
2019-09-19T14:03:40Z,22
2019-09-19T14:18:40Z,22
2019-09-19T14:33:40Z,22
2019-09-19T14:48:40Z,22
2019-09-19T15:03:40Z,22
2019-09-19T15:18:40Z,22
2019-09-19T15:30:06Z,17.5
2019-09-19T15:33:40Z,17.5
2019-09-19T15:48:40Z,17.5
2019-09-19T16:03:40Z,17.5
2019-09-19T16:18:40Z,17.5
2019-09-19T16:33:40Z,17.5
2019-09-19T16:48:40Z,17.5
2019-09-19T17:03:40Z,17.5
2019-09-19T17:18:40Z,17.5
2019-09-19T17:33:40Z,17.5
2019-09-19T17:48:40Z,17.5
2019-09-19T18:03:40Z,17.5
2019-09-19T18:18:40Z,17.5
2019-09-19T18:33:40Z,17.5
2019-09-19T18:48:40Z,17.5
2019-09-19T19:03:40Z,17.5
2019-09-19T19:18:40Z,17.5
2019-09-19T19:33:40Z,17.5
2019-09-19T19:48:40Z,17.5
2019-09-19T20:03:40Z,17.5
2019-09-19T20:18:40Z,17.5
2019-09-19T20:33:40Z,17.5
2019-09-19T20:48:40Z,17.5
2019-09-19T21:03:40Z,17.5
2019-09-19T21:18:40Z,17.5
2019-09-19T21:33:40Z,17.5
2019-09-19T21:48:40Z,17.5
2019-09-19T22:03:40Z,17.5
2019-09-19T22:18:40Z,17.5
2019-09-19T22:33:40Z,17.5
2019-09-19T22:48:40Z,17.5
2019-09-19T23:03:40Z,17.5
2019-09-19T23:18:40Z,17.5
2019-09-19T23:33:40Z,17.5
2019-09-19T23:48:40Z,17.5
2019-09-20T00:03:40Z,17.5
2019-09-20T00:18:40Z,17.5
2019-09-20T00:33:40Z,17.5
2019-09-20T00:48:40Z,17.5
2019-09-20T01:03:40Z,17.5
2019-09-20T01:18:40Z,17.5
2019-09-20T01:33:40Z,17.5
2019-09-20T01:48:40Z,17.5
2019-09-20T02:03:40Z,17.5
2019-09-20T02:18:40Z,17.5
2019-09-20T02:33:40Z,17.5
2019-09-20T02:48:40Z,17.5
2019-09-20T03:03:40Z,17.5
2019-09-20T03:18:40Z,17.5
2019-09-20T03:33:40Z,17.5
2019-09-20T03:48:40Z,17.5
2019-09-20T04:03:40Z,17.5
2019-09-20T04:18:40Z,17.5
2019-09-20T04:32:23Z,22
2019-09-20T04:33:40Z,22
2019-09-20T04:48:40Z,22
2019-09-20T05:03:40Z,22
2019-09-20T05:18:40Z,22
2019-09-20T05:33:40Z,22
2019-09-20T05:48:40Z,22
2019-09-20T06:03:40Z,22
2019-09-20T06:18:40Z,22
2019-09-20T06:33:40Z,22
2019-09-20T06:48:40Z,22
2019-09-20T07:03:40Z,22
2019-09-20T07:18:40Z,22
2019-09-20T07:33:40Z,22
2019-09-20T07:48:40Z,22
2019-09-20T08:03:40Z,22
2019-09-20T08:18:40Z,22
2019-09-20T08:33:40Z,22
2019-09-20T08:48:40Z,22
2019-09-20T09:03:40Z,22
2019-09-20T09:18:40Z,22
2019-09-20T09:33:40Z,22
2019-09-20T09:48:40Z,22
2019-09-20T10:03:40Z,22
2019-09-20T10:18:40Z,22
2019-09-20T10:33:40Z,22
2019-09-20T10:48:40Z,22
2019-09-20T11:03:40Z,22
2019-09-20T11:18:40Z,22
2019-09-20T11:33:40Z,22
2019-09-20T11:48:40Z,22
2019-09-20T12:03:40Z,22
2019-09-20T12:18:40Z,22
2019-09-20T12:33:40Z,22
2019-09-20T12:48:40Z,22
2019-09-20T13:03:40Z,22
2019-09-20T13:18:40Z,22
2019-09-20T13:33:40Z,22
2019-09-20T13:48:40Z,22
2019-09-20T14:03:40Z,22
2019-09-20T14:18:40Z,22
2019-09-20T14:33:40Z,22
2019-09-20T14:48:40Z,22
2019-09-20T15:03:40Z,22
2019-09-20T15:18:40Z,22
2019-09-20T15:30:18Z,17.5
2019-09-20T15:33:40Z,17.5
2019-09-20T15:48:40Z,17.5
2019-09-20T16:03:40Z,17.5
2019-09-20T16:18:40Z,17.5
2019-09-20T16:33:40Z,17.5
2019-09-20T16:48:40Z,17.5
2019-09-20T17:03:40Z,17.5
2019-09-20T17:18:40Z,17.5
2019-09-20T17:33:40Z,17.5
2019-09-20T17:48:40Z,17.5
2019-09-20T18:03:40Z,17.5
2019-09-20T18:18:40Z,17.5
2019-09-20T18:33:40Z,17.5
2019-09-20T18:48:40Z,17.5
2019-09-20T19:03:40Z,17.5
2019-09-20T19:18:40Z,17.5
2019-09-20T19:33:40Z,17.5
2019-09-20T19:48:40Z,17.5
2019-09-20T20:03:40Z,17.5
2019-09-20T20:18:40Z,17.5
2019-09-20T20:33:40Z,17.5
2019-09-20T20:48:40Z,17.5
2019-09-20T21:03:40Z,17.5
2019-09-20T21:18:40Z,17.5
2019-09-20T21:33:40Z,17.5
2019-09-20T21:48:40Z,17.5
2019-09-20T22:03:40Z,17.5
2019-09-20T22:18:40Z,17.5
2019-09-20T22:33:40Z,17.5
2019-09-20T22:48:40Z,17.5
2019-09-20T23:03:40Z,17.5
2019-09-20T23:18:40Z,17.5
2019-09-20T23:33:40Z,17.5
2019-09-20T23:48:40Z,17.5
2019-09-21T00:03:40Z,17.5
2019-09-21T00:18:40Z,17.5
2019-09-21T00:33:40Z,17.5
2019-09-21T00:48:40Z,17.5
2019-09-21T01:03:40Z,17.5
2019-09-21T01:18:40Z,17.5
2019-09-21T01:33:40Z,17.5
2019-09-21T01:48:40Z,17.5
2019-09-21T02:03:40Z,17.5
2019-09-21T02:18:40Z,17.5
2019-09-21T02:33:40Z,17.5
2019-09-21T02:48:40Z,17.5
2019-09-21T03:03:40Z,17.5
2019-09-21T03:18:40Z,17.5
2019-09-21T03:33:40Z,17.5
2019-09-21T03:48:40Z,17.5
2019-09-21T04:03:40Z,17.5
2019-09-21T04:18:40Z,17.5
2019-09-21T04:33:40Z,17.5
2019-09-21T04:48:40Z,17.5
2019-09-21T05:03:40Z,17.5
2019-09-21T05:18:40Z,17.5
2019-09-21T05:33:40Z,17.5
2019-09-21T05:48:40Z,17.5
2019-09-21T06:03:40Z,17.5
2019-09-21T06:18:40Z,17.5
2019-09-21T06:33:40Z,17.5
2019-09-21T06:48:40Z,17.5
2019-09-21T07:03:40Z,17.5
2019-09-21T07:18:40Z,17.5
2019-09-21T07:33:40Z,17.5
2019-09-21T07:48:40Z,17.5
2019-09-21T08:03:40Z,17.5
2019-09-21T08:18:40Z,17.5
2019-09-21T08:33:40Z,17.5
2019-09-21T08:48:41Z,17.5
2019-09-21T09:03:41Z,17.5
2019-09-21T09:18:41Z,17.5
2019-09-21T09:33:41Z,17.5
2019-09-21T09:48:41Z,17.5
2019-09-21T10:03:41Z,17.5
2019-09-21T10:18:41Z,17.5
2019-09-21T10:33:41Z,17.5
2019-09-21T10:48:41Z,17.5
2019-09-21T11:03:41Z,17.5
2019-09-21T11:18:41Z,17.5
2019-09-21T11:33:41Z,17.5
2019-09-21T11:48:41Z,17.5
2019-09-21T12:03:41Z,17.5
2019-09-21T12:18:41Z,17.5
2019-09-21T12:33:41Z,17.5
2019-09-21T12:48:41Z,17.5
2019-09-21T13:03:41Z,17.5
2019-09-21T13:18:41Z,17.5
2019-09-21T13:33:41Z,17.5
2019-09-21T13:48:41Z,17.5
2019-09-21T14:03:41Z,17.5
2019-09-21T14:18:41Z,17.5
2019-09-21T14:33:41Z,17.5
2019-09-21T14:48:41Z,17.5
2019-09-21T15:03:41Z,17.5
2019-09-21T15:18:41Z,17.5
2019-09-21T15:33:41Z,17.5
2019-09-21T15:48:41Z,17.5
2019-09-21T16:03:41Z,17.5
2019-09-21T16:18:41Z,17.5
2019-09-21T16:33:41Z,17.5
2019-09-21T16:48:41Z,17.5
2019-09-21T17:03:41Z,17.5
2019-09-21T17:18:41Z,17.5
2019-09-21T17:33:41Z,17.5
2019-09-21T17:48:41Z,17.5
2019-09-21T18:03:41Z,17.5
2019-09-21T18:18:41Z,17.5
2019-09-21T18:33:41Z,17.5
2019-09-21T18:48:41Z,17.5
2019-09-21T19:03:41Z,17.5
2019-09-21T19:18:41Z,17.5
2019-09-21T19:33:41Z,17.5
2019-09-21T19:48:41Z,17.5
2019-09-21T20:03:41Z,17.5
2019-09-21T20:18:41Z,17.5
2019-09-21T20:33:41Z,17.5
2019-09-21T20:48:41Z,17.5
2019-09-21T21:03:41Z,17.5
2019-09-21T21:18:41Z,17.5
2019-09-21T21:33:41Z,17.5
2019-09-21T21:48:41Z,17.5
2019-09-21T22:03:41Z,17.5
2019-09-21T22:18:41Z,17.5
2019-09-21T22:33:41Z,17.5
2019-09-21T22:48:41Z,17.5
2019-09-21T23:03:41Z,17.5
2019-09-21T23:18:41Z,17.5
2019-09-21T23:33:41Z,17.5
2019-09-21T23:48:41Z,17.5
2019-09-22T00:03:41Z,17.5
2019-09-22T00:18:41Z,17.5
2019-09-22T00:33:41Z,17.5
2019-09-22T00:48:41Z,17.5
2019-09-22T01:03:41Z,17.5
2019-09-22T01:18:41Z,17.5
2019-09-22T01:33:41Z,17.5
2019-09-22T01:48:41Z,17.5
2019-09-22T02:03:41Z,17.5
2019-09-22T02:18:41Z,17.5
2019-09-22T02:33:41Z,17.5
2019-09-22T02:48:41Z,17.5
2019-09-22T03:03:41Z,17.5
2019-09-22T03:18:41Z,17.5
2019-09-22T03:33:41Z,17.5
2019-09-22T03:48:41Z,17.5
2019-09-22T04:03:41Z,17.5
2019-09-22T04:18:41Z,17.5
2019-09-22T04:33:41Z,17.5
2019-09-22T04:48:41Z,17.5
2019-09-22T05:03:41Z,17.5
2019-09-22T05:18:41Z,17.5
2019-09-22T05:33:41Z,17.5
2019-09-22T05:48:41Z,17.5
2019-09-22T06:03:41Z,17.5
2019-09-22T06:18:41Z,17.5
2019-09-22T06:33:41Z,17.5
2019-09-22T06:48:41Z,17.5
2019-09-22T07:03:41Z,17.5
2019-09-22T07:18:41Z,17.5
2019-09-22T07:33:41Z,17.5
2019-09-22T07:48:41Z,17.5
2019-09-22T08:03:41Z,17.5
2019-09-22T08:18:41Z,17.5
2019-09-22T08:33:41Z,17.5
2019-09-22T08:48:41Z,17.5
2019-09-22T09:03:41Z,17.5
2019-09-22T09:18:41Z,17.5
2019-09-22T09:33:41Z,17.5
2019-09-22T09:48:41Z,17.5
2019-09-22T10:03:41Z,17.5
2019-09-22T10:18:41Z,17.5
2019-09-22T10:33:41Z,17.5
2019-09-22T10:48:41Z,17.5
2019-09-22T11:03:41Z,17.5
2019-09-22T11:18:41Z,17.5
2019-09-22T11:33:41Z,17.5
2019-09-22T11:48:41Z,17.5
2019-09-22T12:03:41Z,17.5
2019-09-22T12:18:41Z,17.5
2019-09-22T12:33:41Z,17.5
2019-09-22T12:48:41Z,17.5
2019-09-22T13:03:41Z,17.5
2019-09-22T13:18:41Z,17.5
2019-09-22T13:33:41Z,17.5
2019-09-22T13:48:41Z,17.5
2019-09-22T14:03:41Z,17.5
2019-09-22T14:18:41Z,17.5
2019-09-22T14:33:41Z,17.5
2019-09-22T14:48:41Z,17.5
2019-09-22T15:03:41Z,17.5
2019-09-22T15:18:41Z,17.5
2019-09-22T15:33:41Z,17.5
