time,T_in
2019-05-15T10:50:33Z,22.29
2019-05-15T11:05:33Z,22.29
2019-05-15T11:20:33Z,22.29
2019-05-15T11:35:33Z,22.29
2019-05-15T11:45:46Z,22.2
2019-05-15T11:50:33Z,22.2
2019-05-15T12:00:54Z,22.02
2019-05-15T12:05:34Z,22.02
2019-05-15T12:20:34Z,22.02
2019-05-15T12:33:06Z,22.11
2019-05-15T12:35:34Z,22.11
2019-05-15T12:49:35Z,22.02
2019-05-15T12:50:34Z,22.02
2019-05-15T13:05:34Z,22.02
2019-05-15T13:11:27Z,21.93
2019-05-15T13:20:34Z,21.93
2019-05-15T13:35:34Z,21.93
2019-05-15T13:43:13Z,21.58
2019-05-15T13:50:34Z,21.58
2019-05-15T13:53:44Z,21.49
2019-05-15T13:59:48Z,21.58
2019-05-15T14:05:34Z,21.58
2019-05-15T14:09:54Z,21.84
2019-05-15T14:20:34Z,21.84
2019-05-15T14:28:01Z,22.2
2019-05-15T14:35:34Z,22.2
2019-05-15T14:50:34Z,22.2
2019-05-15T15:05:34Z,22.2
2019-05-15T15:20:34Z,22.2
2019-05-15T15:30:18Z,21.84
2019-05-15T15:35:34Z,21.84
2019-05-15T15:40:35Z,21.67
2019-05-15T15:50:34Z,21.67
2019-05-15T16:00:30Z,21.49
2019-05-15T16:05:34Z,21.49
2019-05-15T16:20:34Z,21.49
2019-05-15T16:32:57Z,21.13
2019-05-15T16:35:34Z,21.13
2019-05-15T16:50:34Z,21.13
2019-05-15T17:05:34Z,21.13
2019-05-15T17:20:34Z,21.13
2019-05-15T17:27:25Z,20.6
2019-05-15T17:35:34Z,20.6
2019-05-15T17:50:34Z,20.6
2019-05-15T18:05:34Z,20.6
2019-05-15T18:20:34Z,20.6
2019-05-15T18:35:34Z,20.6
2019-05-15T18:50:34Z,20.6
2019-05-15T19:00:09Z,20.07
2019-05-15T19:05:34Z,20.07
2019-05-15T19:20:34Z,20.07
2019-05-15T19:27:28Z,19.99
2019-05-15T19:35:34Z,19.99
2019-05-15T19:50:34Z,19.99
2019-05-15T20:05:34Z,19.99
2019-05-15T20:20:34Z,19.99
2019-05-15T20:35:34Z,19.99
2019-05-15T20:50:34Z,19.99
2019-05-15T21:05:34Z,19.99
2019-05-15T21:20:34Z,19.99
2019-05-15T21:35:34Z,19.99
2019-05-15T21:50:34Z,19.99
2019-05-15T22:05:34Z,19.99
2019-05-15T22:20:34Z,19.99
2019-05-15T22:35:34Z,19.99
2019-05-15T22:50:34Z,19.99
2019-05-15T22:58:06Z,19.54
2019-05-15T23:05:34Z,19.54
2019-05-15T23:20:34Z,19.54
2019-05-15T23:35:34Z,19.54
2019-05-15T23:50:34Z,19.54
2019-05-16T00:05:34Z,19.54
2019-05-16T00:20:34Z,19.54
2019-05-16T00:35:34Z,19.54
2019-05-16T00:50:34Z,19.54
2019-05-16T01:05:34Z,19.54
2019-05-16T01:20:34Z,19.54
2019-05-16T01:35:34Z,19.54
2019-05-16T01:50:34Z,19.54
2019-05-16T02:05:34Z,19.54
2019-05-16T02:20:34Z,19.54
2019-05-16T02:35:34Z,19.54
2019-05-16T02:50:34Z,19.54
2019-05-16T03:05:34Z,19.54
2019-05-16T03:20:34Z,19.54
2019-05-16T03:35:34Z,19.54
2019-05-16T03:50:34Z,19.54
2019-05-16T04:05:34Z,19.54
2019-05-16T04:20:34Z,19.54
2019-05-16T04:31:36Z,19.46
2019-05-16T04:35:34Z,19.46
2019-05-16T04:44:48Z,20.16
2019-05-16T04:50:34Z,20.16
2019-05-16T04:52:54Z,20.69
2019-05-16T05:00:59Z,21.22
2019-05-16T05:05:34Z,21.22
2019-05-16T05:08:59Z,21.75
2019-05-16T05:20:34Z,21.75
2019-05-16T05:35:34Z,21.75
2019-05-16T05:50:34Z,21.75
2019-05-16T06:05:34Z,21.75
2019-05-16T06:19:40Z,21.4
2019-05-16T06:20:34Z,21.4
2019-05-16T06:31:41Z,21.49
2019-05-16T06:35:34Z,21.49
2019-05-16T06:50:34Z,21.49
2019-05-16T07:05:34Z,21.49
2019-05-16T07:20:34Z,21.49
2019-05-16T07:35:34Z,21.49
2019-05-16T07:50:34Z,21.49
2019-05-16T08:05:34Z,21.49
2019-05-16T08:16:31Z,21.75
2019-05-16T08:20:34Z,21.75
2019-05-16T08:24:39Z,21.49
2019-05-16T08:35:34Z,21.49
2019-05-16T08:38:47Z,22.02
2019-05-16T08:46:49Z,22.2
2019-05-16T09:05:34Z,22.29
2019-05-16T09:33:07Z,21.75
2019-05-16T09:35:34Z,21.75
2019-05-16T09:50:34Z,21.75
2019-05-16T09:51:25Z,21.58
2019-05-16T10:05:34Z,21.58
2019-05-16T10:07:24Z,21.67
2019-05-16T10:13:29Z,22.02
2019-05-16T10:19:30Z,22.2
2019-05-16T10:20:34Z,22.2
2019-05-16T10:21:33Z,22.29
2019-05-16T10:25:34Z,22.38
2019-05-16T10:35:34Z,22.38
2019-05-16T10:35:40Z,22.56
2019-05-16T10:50:34Z,22.56
2019-05-16T10:51:49Z,22.38
2019-05-16T11:01:51Z,21.84
2019-05-16T11:03:52Z,21.75
2019-05-16T11:05:34Z,21.75
2019-05-16T11:11:58Z,21.58
2019-05-16T11:20:34Z,21.58
2019-05-16T11:35:34Z,21.58
2019-05-16T11:42:11Z,21.49
2019-05-16T11:50:34Z,21.49
2019-05-16T11:56:16Z,22.29
2019-05-16T12:05:34Z,22.29
2019-05-16T12:20:34Z,22.29
2019-05-16T12:22:30Z,21.75
2019-05-16T12:26:33Z,21.58
2019-05-16T12:30:34Z,21.67
2019-05-16T12:35:34Z,21.67
2019-05-16T12:38:41Z,22.02
2019-05-16T12:50:34Z,22.02
2019-05-16T12:58:46Z,21.84
2019-05-16T13:05:34Z,21.84
2019-05-16T13:10:53Z,21.67
2019-05-16T13:18:55Z,21.93
2019-05-16T13:20:34Z,21.93
2019-05-16T13:29:01Z,21.75
2019-05-16T13:35:34Z,21.75
2019-05-16T13:50:34Z,21.75
2019-05-16T14:05:34Z,21.75
2019-05-16T14:20:34Z,21.75
2019-05-16T14:35:34Z,21.75
2019-05-16T14:39:36Z,21.93
2019-05-16T14:50:34Z,21.93
2019-05-16T15:05:34Z,21.93
2019-05-16T15:20:34Z,21.93
2019-05-16T15:35:34Z,21.93
2019-05-16T15:50:34Z,21.93
2019-05-16T16:05:34Z,21.93
2019-05-16T16:20:34Z,21.93
2019-05-16T16:35:34Z,21.93
2019-05-16T16:45:54Z,21.58
2019-05-16T16:50:34Z,21.58
2019-05-16T17:05:34Z,21.58
2019-05-16T17:16:50Z,21.22
2019-05-16T17:20:34Z,21.22
2019-05-16T17:35:34Z,21.22
2019-05-16T17:50:34Z,21.22
2019-05-16T18:05:34Z,21.22
2019-05-16T18:13:13Z,20.69
2019-05-16T18:20:34Z,20.69
2019-05-16T18:35:34Z,20.69
2019-05-16T18:50:34Z,20.69
2019-05-16T19:05:34Z,20.69
2019-05-16T19:20:34Z,20.69
2019-05-16T19:35:34Z,20.69
2019-05-16T19:44:01Z,20.16
2019-05-16T19:50:34Z,20.16
2019-05-16T20:05:34Z,20.16
2019-05-16T20:20:34Z,20.16
2019-05-16T20:35:34Z,20.16
2019-05-16T20:50:34Z,20.16
2019-05-16T21:05:34Z,20.16
2019-05-16T21:20:34Z,20.16
2019-05-16T21:35:34Z,20.16
2019-05-16T21:50:34Z,20.16
2019-05-16T22:05:34Z,20.16
2019-05-16T22:20:34Z,20.16
2019-05-16T22:35:34Z,20.16
2019-05-16T22:50:34Z,20.16
2019-05-16T23:05:34Z,20.16
2019-05-16T23:20:24Z,19.81
2019-05-16T23:20:34Z,19.81
2019-05-16T23:35:34Z,19.81
2019-05-16T23:50:34Z,19.81
2019-05-17T00:05:34Z,19.81
2019-05-17T00:20:34Z,19.81
2019-05-17T00:35:34Z,19.81
2019-05-17T00:50:34Z,19.81
2019-05-17T01:05:34Z,19.81
2019-05-17T01:20:34Z,19.81
2019-05-17T01:35:34Z,19.81
2019-05-17T01:50:34Z,19.81
2019-05-17T02:05:34Z,19.81
2019-05-17T02:20:34Z,19.81
2019-05-17T02:35:19Z,19.63
2019-05-17T02:35:34Z,19.63
2019-05-17T02:50:34Z,19.63
2019-05-17T03:05:34Z,19.63
2019-05-17T03:20:34Z,19.63
2019-05-17T03:35:34Z,19.63
2019-05-17T03:50:34Z,19.63
2019-05-17T04:05:34Z,19.63
2019-05-17T04:20:34Z,19.63
2019-05-17T04:35:34Z,19.63
2019-05-17T04:42:17Z,20.16
2019-05-17T04:50:23Z,20.69
2019-05-17T04:50:34Z,20.69
2019-05-17T04:58:22Z,21.22
2019-05-17T05:05:34Z,21.22
2019-05-17T05:06:33Z,21.58
2019-05-17T05:12:31Z,21.75
2019-05-17T05:20:34Z,21.75
2019-05-17T05:20:37Z,22.02
2019-05-17T05:35:34Z,22.02
2019-05-17T05:50:34Z,22.02
2019-05-17T06:00:59Z,22.11
2019-05-17T06:05:34Z,22.11
2019-05-17T06:20:34Z,22.11
2019-05-17T06:27:07Z,22.2
2019-05-17T06:31:09Z,22.02
2019-05-17T06:35:34Z,22.02
2019-05-17T06:50:34Z,22.02
2019-05-17T07:01:27Z,21.58
2019-05-17T07:05:34Z,21.58
2019-05-17T07:20:34Z,21.58
2019-05-17T07:21:36Z,21.49
2019-05-17T07:35:34Z,21.49
2019-05-17T07:35:39Z,21.31
2019-05-17T07:50:34Z,21.31
2019-05-17T08:05:34Z,21.31
2019-05-17T08:08:00Z,21.49
2019-05-17T08:20:34Z,21.49
2019-05-17T08:35:34Z,21.49
2019-05-17T08:50:34Z,21.49
2019-05-17T09:05:34Z,21.49
2019-05-17T09:20:34Z,21.49
2019-05-17T09:33:58Z,21.75
2019-05-17T09:35:34Z,21.75
2019-05-17T09:50:34Z,21.75
2019-05-17T10:05:34Z,21.75
2019-05-17T10:20:34Z,21.75
2019-05-17T10:35:34Z,21.75
2019-05-17T10:43:14Z,21.49
2019-05-17T10:50:34Z,21.49
2019-05-17T11:05:34Z,21.49
2019-05-17T11:13:21Z,22.29
2019-05-17T11:20:34Z,22.29
2019-05-17T11:35:34Z,22.29
2019-05-17T11:45:41Z,22.2
2019-05-17T11:50:34Z,22.2
2019-05-17T12:05:34Z,22.2
2019-05-17T12:09:52Z,21.75
2019-05-17T12:20:34Z,21.75
2019-05-17T12:35:34Z,21.75
2019-05-17T12:42:12Z,21.67
2019-05-17T12:48:09Z,21.75
2019-05-17T12:50:34Z,21.75
2019-05-17T13:00:17Z,21.67
2019-05-17T13:05:34Z,21.67
2019-05-17T13:10:21Z,21.75
2019-05-17T13:20:34Z,21.75
2019-05-17T13:35:34Z,21.75
2019-05-17T13:50:34Z,21.75
2019-05-17T14:05:34Z,21.75
2019-05-17T14:20:34Z,21.75
2019-05-17T14:35:34Z,21.75
2019-05-17T14:50:34Z,21.75
2019-05-17T15:05:34Z,21.75
2019-05-17T15:20:34Z,21.75
2019-05-17T15:30:27Z,21.93
2019-05-17T15:35:34Z,21.93
2019-05-17T15:50:34Z,21.93
2019-05-17T16:05:34Z,21.93
2019-05-17T16:20:34Z,21.93
2019-05-17T16:35:34Z,21.93
2019-05-17T16:50:34Z,21.93
2019-05-17T17:05:34Z,21.93
2019-05-17T17:20:34Z,21.93
2019-05-17T17:26:25Z,21.22
2019-05-17T17:35:34Z,21.22
2019-05-17T17:50:34Z,21.22
2019-05-17T18:05:34Z,21.22
2019-05-17T18:20:34Z,21.22
2019-05-17T18:35:34Z,21.22
2019-05-17T18:50:34Z,21.22
2019-05-17T19:05:08Z,20.69
2019-05-17T19:05:34Z,20.69
2019-05-17T19:20:34Z,20.69
2019-05-17T19:35:34Z,20.69
2019-05-17T19:50:34Z,20.69
2019-05-17T20:05:34Z,20.69
2019-05-17T20:20:34Z,20.69
2019-05-17T20:35:34Z,20.69
2019-05-17T20:50:34Z,20.69
2019-05-17T21:05:34Z,20.69
2019-05-17T21:20:34Z,20.69
2019-05-17T21:35:34Z,20.69
2019-05-17T21:50:34Z,20.69
2019-05-17T22:00:36Z,20.16
2019-05-17T22:05:34Z,20.16
2019-05-17T22:20:34Z,20.16
2019-05-17T22:35:34Z,20.16
2019-05-17T22:50:34Z,20.16
2019-05-17T23:05:34Z,20.16
2019-05-17T23:20:34Z,20.16
2019-05-17T23:35:34Z,20.16
2019-05-17T23:50:34Z,20.16
2019-05-18T00:05:34Z,20.16
2019-05-18T00:14:03Z,19.99
2019-05-18T00:20:34Z,19.99
2019-05-18T00:35:34Z,19.99
2019-05-18T00:50:34Z,19.99
2019-05-18T01:05:34Z,19.99
2019-05-18T01:20:34Z,19.99
2019-05-18T01:35:34Z,19.99
2019-05-18T01:50:34Z,19.99
2019-05-18T02:05:34Z,19.99
2019-05-18T02:20:34Z,19.99
2019-05-18T02:35:34Z,19.99
2019-05-18T02:50:34Z,19.99
2019-05-18T03:05:34Z,19.99
2019-05-18T03:20:34Z,19.99
2019-05-18T03:35:34Z,19.99
2019-05-18T03:38:42Z,19.9
2019-05-18T03:50:34Z,19.9
2019-05-18T04:05:34Z,19.9
2019-05-18T04:20:34Z,19.9
2019-05-18T04:35:34Z,19.9
2019-05-18T04:50:34Z,19.9
2019-05-18T05:05:34Z,19.9
2019-05-18T05:20:34Z,19.9
2019-05-18T05:35:34Z,19.9
2019-05-18T05:36:11Z,20.69
2019-05-18T05:50:34Z,20.69
2019-05-18T06:05:34Z,20.69
2019-05-18T06:10:28Z,21.22
2019-05-18T06:20:34Z,21.22
2019-05-18T06:35:34Z,21.22
2019-05-18T06:50:34Z,21.22
2019-05-18T07:05:34Z,21.22
2019-05-18T07:20:05Z,21.75
2019-05-18T07:20:34Z,21.75
2019-05-18T07:35:34Z,21.75
2019-05-18T07:42:12Z,22.2
2019-05-18T07:48:14Z,22.29
2019-05-18T07:50:34Z,22.29
2019-05-18T08:05:34Z,22.29
2019-05-18T08:20:34Z,22.29
2019-05-18T08:21:32Z,22.82
2019-05-18T08:26:41Z,22.82
2019-05-18T08:32:49Z,22.82
2019-05-18T08:47:49Z,22.82
2019-05-18T08:51:43Z,23.36
2019-05-18T08:56:10Z,23.45
2019-05-18T09:02:50Z,23.45
2019-05-18T09:17:50Z,23.45
2019-05-18T09:26:01Z,23.9
2019-05-18T09:32:50Z,23.9
2019-05-18T09:46:10Z,24.44
2019-05-18T09:47:50Z,24.44
2019-05-18T10:02:50Z,24.44
2019-05-18T10:04:21Z,24.98
2019-05-18T10:17:50Z,24.98
2019-05-18T10:24:30Z,24.35
2019-05-18T10:32:50Z,24.35
2019-05-18T10:34:31Z,23.81
2019-05-18T10:47:50Z,23.81
2019-05-18T10:56:45Z,23.27
2019-05-18T11:02:50Z,23.27
2019-05-18T11:17:50Z,23.27
2019-05-18T11:32:50Z,23.27
2019-05-18T11:45:08Z,22.73
2019-05-18T11:47:50Z,22.73
2019-05-18T12:02:50Z,22.73
2019-05-18T12:17:50Z,22.73
2019-05-18T12:32:50Z,22.73
2019-05-18T12:47:50Z,22.73
2019-05-18T13:01:27Z,22.47
2019-05-18T13:02:50Z,22.47
2019-05-18T13:17:50Z,22.47
2019-05-18T13:32:50Z,22.47
2019-05-18T13:47:50Z,22.47
2019-05-18T14:02:50Z,22.47
2019-05-18T14:17:50Z,22.47
2019-05-18T14:32:50Z,22.47
2019-05-18T14:47:50Z,22.47
2019-05-18T14:48:43Z,22.29
2019-05-18T15:02:50Z,22.29
2019-05-18T15:17:50Z,22.29
2019-05-18T15:32:50Z,22.29
2019-05-18T15:47:50Z,22.29
2019-05-18T16:02:50Z,22.29
2019-05-18T16:17:50Z,22.29
2019-05-18T16:32:50Z,22.29
2019-05-18T16:47:50Z,22.29
2019-05-18T17:02:50Z,22.29
2019-05-18T17:17:50Z,22.29
2019-05-18T17:32:50Z,22.29
2019-05-18T17:47:50Z,22.29
2019-05-18T18:02:50Z,22.29
2019-05-18T18:17:50Z,22.29
2019-05-18T18:32:50Z,22.29
2019-05-18T18:47:50Z,22.29
2019-05-18T19:00:36Z,22.2
2019-05-18T19:02:50Z,22.2
2019-05-18T19:17:50Z,22.2
2019-05-18T19:32:50Z,22.2
2019-05-18T19:47:50Z,22.2
2019-05-18T20:02:50Z,22.2
2019-05-18T20:17:50Z,22.2
2019-05-18T20:27:34Z,21.93
2019-05-18T20:32:50Z,21.93
2019-05-18T20:47:50Z,21.93
2019-05-18T21:02:50Z,21.93
2019-05-18T21:17:50Z,21.93
2019-05-18T21:32:50Z,21.93
2019-05-18T21:41:50Z,21.67
2019-05-18T21:47:50Z,21.67
2019-05-18T22:02:50Z,21.67
2019-05-18T22:17:50Z,21.67
2019-05-18T22:31:01Z,21.58
2019-05-18T22:32:50Z,21.58
2019-05-18T22:47:50Z,21.58
2019-05-18T23:02:50Z,21.58
2019-05-18T23:17:50Z,21.58
2019-05-18T23:32:50Z,21.58
2019-05-18T23:47:50Z,21.58
2019-05-19T00:02:50Z,21.58
2019-05-19T00:17:50Z,21.58
2019-05-19T00:32:50Z,21.58
2019-05-19T00:47:50Z,21.58
2019-05-19T01:02:50Z,21.58
2019-05-19T01:17:50Z,21.58
2019-05-19T01:18:04Z,21.31
2019-05-19T01:32:50Z,21.31
2019-05-19T01:47:50Z,21.31
2019-05-19T02:02:50Z,21.31
2019-05-19T02:17:50Z,21.31
2019-05-19T02:32:50Z,21.31
2019-05-19T02:40:18Z,21.13
2019-05-19T02:47:50Z,21.13
2019-05-19T03:02:50Z,21.13
2019-05-19T03:17:50Z,21.13
2019-05-19T03:32:50Z,21.13
2019-05-19T03:47:50Z,21.13
2019-05-19T04:02:50Z,21.13
2019-05-19T04:17:50Z,21.13
2019-05-19T04:32:50Z,21.13
2019-05-19T04:45:12Z,21.67
2019-05-19T04:47:50Z,21.67
2019-05-19T05:02:50Z,21.67
2019-05-19T05:17:50Z,21.67
2019-05-19T05:19:29Z,22.2
2019-05-19T05:32:50Z,22.2
2019-05-19T05:47:50Z,22.2
2019-05-19T06:02:50Z,22.2
2019-05-19T06:03:55Z,22.73
2019-05-19T06:17:50Z,22.73
2019-05-19T06:32:50Z,22.73
2019-05-19T06:47:50Z,22.73
2019-05-19T07:02:50Z,22.73
2019-05-19T07:17:50Z,22.73
2019-05-19T07:32:50Z,22.73
2019-05-19T07:47:50Z,22.73
2019-05-19T08:02:50Z,22.73
2019-05-19T08:14:32Z,22.64
2019-05-19T08:17:50Z,22.64
2019-05-19T08:32:50Z,22.64
2019-05-19T08:47:50Z,22.64
2019-05-19T08:51:12Z,23.27
2019-05-19T09:02:50Z,23.27
2019-05-19T09:10:52Z,23.36
2019-05-19T09:17:50Z,23.36
2019-05-19T09:32:37Z,23.54
2019-05-19T09:32:50Z,23.54
2019-05-19T09:47:38Z,23.81
2019-05-19T09:47:50Z,23.81
2019-05-19T10:02:50Z,23.81
2019-05-19T10:17:50Z,23.81
2019-05-19T10:32:50Z,23.81
2019-05-19T10:47:50Z,23.81
2019-05-19T10:53:47Z,23.54
2019-05-19T11:02:50Z,23.54
2019-05-19T11:17:50Z,23.54
2019-05-19T11:32:50Z,23.54
2019-05-19T11:41:53Z,23.36
2019-05-19T11:47:50Z,23.36
2019-05-19T11:58:45Z,23.27
2019-05-19T12:02:50Z,23.27
2019-05-19T12:17:50Z,23.27
2019-05-19T12:32:50Z,23.27
2019-05-19T12:47:50Z,23.27
2019-05-19T13:02:50Z,23.27
2019-05-19T13:12:19Z,23.18
2019-05-19T13:17:50Z,23.18
2019-05-19T13:32:50Z,23.18
2019-05-19T13:47:50Z,23.18
2019-05-19T14:02:50Z,23.18
2019-05-19T14:17:50Z,23.18
2019-05-19T14:32:50Z,23.18
2019-05-19T14:47:50Z,23.18
2019-05-19T15:02:50Z,23.18
2019-05-19T15:17:50Z,23.18
2019-05-19T15:27:15Z,22.91
2019-05-19T15:32:50Z,22.91
2019-05-19T15:47:50Z,22.91
2019-05-19T15:52:32Z,22.82
2019-05-19T16:02:50Z,22.82
2019-05-19T16:17:50Z,22.82
2019-05-19T16:32:50Z,22.82
2019-05-19T16:47:50Z,22.82
2019-05-19T16:53:04Z,22.73
2019-05-19T17:02:50Z,22.73
2019-05-19T17:17:50Z,22.73
2019-05-19T17:32:50Z,22.73
2019-05-19T17:47:50Z,22.73
2019-05-19T18:02:50Z,22.73
2019-05-19T18:17:50Z,22.73
2019-05-19T18:30:00Z,22.56
2019-05-19T18:32:50Z,22.56
2019-05-19T18:47:50Z,22.56
2019-05-19T18:51:57Z,22.47
2019-05-19T19:02:50Z,22.47
2019-05-19T19:17:50Z,22.47
2019-05-19T19:32:50Z,22.47
2019-05-19T19:32:54Z,22.38
2019-05-19T19:47:50Z,22.38
2019-05-19T20:02:50Z,22.38
2019-05-19T20:17:50Z,22.38
2019-05-19T20:24:42Z,22.2
2019-05-19T20:32:50Z,22.2
2019-05-19T20:47:50Z,22.2
2019-05-19T21:02:50Z,22.2
2019-05-19T21:17:50Z,22.2
2019-05-19T21:32:50Z,22.2
2019-05-19T21:47:50Z,22.2
2019-05-19T21:48:47Z,22.11
2019-05-19T22:02:50Z,22.11
2019-05-20T02:40:44Z,21.93
2019-05-20T02:40:58Z,21.93
2019-05-20T02:55:58Z,21.93
2019-05-20T03:07:54Z,21.67
2019-05-20T03:10:58Z,21.67
2019-05-20T03:25:58Z,21.67
2019-05-20T03:40:58Z,21.67
2019-05-20T03:55:58Z,21.67
2019-05-20T04:10:58Z,21.67
2019-05-20T04:25:58Z,21.67
2019-05-20T04:36:41Z,22.2
2019-05-20T04:40:58Z,22.2
2019-05-20T04:55:58Z,22.2
2019-05-20T05:00:51Z,21.67
2019-05-20T05:10:58Z,21.67
2019-05-20T05:25:58Z,21.67
2019-05-20T05:40:58Z,21.67
2019-05-20T05:47:04Z,21.67
2019-05-20T06:02:04Z,21.67
2019-05-20T06:17:04Z,21.67
2019-05-20T06:32:04Z,21.67
2019-05-20T06:43:42Z,22.2
2019-05-20T06:47:04Z,22.2
2019-05-20T06:55:47Z,22.38
2019-05-20T07:02:04Z,22.38
2019-05-20T07:05:49Z,22.73
2019-05-20T07:17:04Z,22.73
2019-05-20T07:32:04Z,22.73
2019-05-20T07:36:04Z,23.27
2019-05-20T07:47:04Z,23.27
2019-05-20T08:02:04Z,23.27
2019-05-20T08:14:21Z,22.73
2019-05-20T08:17:04Z,22.73
2019-05-20T08:32:04Z,22.73
2019-05-20T08:32:29Z,22.2
2019-05-20T08:47:04Z,22.2
2019-05-20T09:02:04Z,22.2
2019-05-20T09:17:04Z,22.2
2019-05-20T09:32:04Z,22.2
2019-05-20T09:47:04Z,22.2
2019-05-20T10:02:04Z,22.2
2019-05-20T10:05:18Z,22.73
2019-05-20T10:17:04Z,22.73
2019-05-20T10:32:04Z,22.73
2019-05-20T10:47:04Z,22.73
2019-05-20T11:02:04Z,22.73
2019-05-20T11:17:04Z,22.73
2019-05-20T11:31:25Z,22.56
2019-05-20T11:32:04Z,22.56
2019-05-20T11:47:04Z,22.56
2019-05-20T12:02:04Z,22.56
2019-05-20T12:17:04Z,22.56
2019-05-20T12:32:04Z,22.56
2019-05-20T12:47:04Z,22.56
2019-05-20T13:02:04Z,22.56
2019-05-20T13:08:12Z,23.09
2019-05-20T13:17:04Z,23.09
2019-05-20T13:32:04Z,23.09
2019-05-20T13:47:04Z,23.09
2019-05-20T14:02:04Z,23.09
2019-05-20T14:07:12Z,23.27
2019-05-20T14:17:04Z,23.27
2019-05-20T14:25:44Z,23.18
2019-05-20T14:32:04Z,23.18
2019-05-20T14:47:04Z,23.18
2019-05-20T15:02:04Z,23.18
2019-05-20T15:17:04Z,23.18
2019-05-20T15:32:04Z,23.18
2019-05-20T15:47:04Z,23.18
2019-05-20T16:02:04Z,23.18
2019-05-20T16:17:04Z,23.18
2019-05-20T16:32:04Z,23.18
2019-05-20T16:47:04Z,23.18
2019-05-20T17:02:04Z,23.18
2019-05-20T17:17:04Z,23.18
2019-05-20T17:32:04Z,23.18
2019-05-20T17:47:04Z,23.18
2019-05-20T18:02:04Z,23.18
2019-05-20T18:17:04Z,23.18
2019-05-20T18:23:49Z,23.09
2019-05-20T18:32:04Z,23.09
2019-05-20T18:47:04Z,23.09
2019-05-20T19:02:04Z,23.09
2019-05-20T19:17:04Z,23.09
2019-05-20T19:32:04Z,23.09
2019-05-20T19:47:04Z,23.09
2019-05-20T20:02:04Z,23.09
2019-05-20T20:08:03Z,22.73
2019-05-20T20:17:04Z,22.73
2019-05-20T20:32:04Z,22.73
2019-05-20T20:45:51Z,22.64
2019-05-20T20:47:04Z,22.64
2019-05-20T21:02:04Z,22.64
2019-05-20T21:17:04Z,22.64
2019-05-20T21:32:04Z,22.64
2019-05-20T21:47:04Z,22.64
2019-05-20T22:02:04Z,22.64
2019-05-20T22:17:04Z,22.64
2019-05-20T22:32:04Z,22.64
2019-05-20T22:47:04Z,22.64
2019-05-20T23:02:04Z,22.64
2019-05-20T23:17:04Z,22.64
2019-05-20T23:26:25Z,22.38
2019-05-20T23:32:04Z,22.38
2019-05-20T23:47:04Z,22.38
2019-05-21T00:02:04Z,22.38
2019-05-21T00:17:04Z,22.38
2019-05-21T00:32:04Z,22.38
2019-05-21T00:45:29Z,22.29
2019-05-21T00:47:04Z,22.29
2019-05-21T01:02:04Z,22.29
2019-05-21T01:17:04Z,22.29
2019-05-21T01:18:31Z,22.2
2019-05-21T01:32:04Z,22.2
2019-05-21T01:47:04Z,22.2
2019-05-21T02:02:04Z,22.2
2019-05-21T02:17:04Z,22.2
2019-05-21T02:32:04Z,22.2
2019-05-21T02:47:04Z,22.2
2019-05-21T03:02:04Z,22.2
2019-05-21T03:17:04Z,22.2
2019-05-21T03:32:04Z,22.2
2019-05-21T03:41:44Z,22.29
2019-05-21T03:47:04Z,22.29
2019-05-21T04:02:04Z,22.29
2019-05-21T04:07:52Z,22.73
2019-05-21T04:17:04Z,22.73
2019-05-21T04:32:04Z,22.73
2019-05-21T04:47:04Z,22.73
2019-05-21T04:48:16Z,23.27
2019-05-21T05:02:04Z,23.27
2019-05-21T05:17:04Z,23.27
2019-05-21T05:24:32Z,22.73
2019-05-21T05:32:04Z,22.73
2019-05-21T05:47:04Z,22.73
2019-05-21T06:02:04Z,22.73
2019-05-21T06:17:04Z,22.73
2019-05-21T06:32:04Z,22.73
2019-05-21T06:33:05Z,23.27
2019-05-21T06:47:04Z,23.27
2019-05-21T07:02:04Z,23.27
2019-05-21T07:07:18Z,23.81
2019-05-21T07:17:04Z,23.81
2019-05-21T07:32:04Z,23.81
2019-05-21T07:47:04Z,23.81
2019-05-21T07:51:49Z,23.72
2019-05-21T08:02:04Z,23.72
2019-05-21T08:17:04Z,23.72
2019-05-21T08:32:04Z,23.72
2019-05-21T08:47:04Z,23.72
2019-05-21T08:52:08Z,23.27
2019-05-21T09:02:04Z,23.27
2019-05-21T09:17:04Z,23.27
2019-05-21T09:32:04Z,23.27
2019-05-21T09:47:04Z,23.27
2019-05-21T09:52:40Z,23.81
2019-05-21T10:02:04Z,23.81
2019-05-21T10:17:04Z,23.81
2019-05-21T10:30:39Z,24.17
2019-05-21T10:32:04Z,24.17
2019-05-21T10:47:04Z,24.17
2019-05-21T11:02:04Z,24.17
2019-05-21T11:17:04Z,24.17
2019-05-21T11:32:04Z,24.17
2019-05-21T11:35:30Z,23.27
2019-05-21T11:47:04Z,23.27
2019-05-21T12:02:04Z,23.27
2019-05-21T12:17:04Z,23.27
2019-05-21T12:32:04Z,23.27
2019-05-21T12:47:04Z,23.27
2019-05-21T12:52:07Z,22.73
2019-05-21T13:02:04Z,22.73
2019-05-21T13:17:04Z,22.73
2019-05-21T13:32:04Z,22.73
2019-05-21T13:47:04Z,22.73
2019-05-21T14:02:04Z,22.73
2019-05-21T14:20:32Z,22.47
2019-05-21T14:32:04Z,22.47
